itemid	bin_latitude	bin_longitude	bin_timestamp
1002	7380.0	19680.0	77
451	19680.0	17220.0	54
284	9840.0	14760.0	66
1002	14760.0	19680.0	36
1223	14760.0	19680.0	102
524	7380.0	19680.0	32
1354	19680.0	17220.0	74
1243	9840.0	17220.0	67
565	17220.0	12300.0	50
650	19680.0	17220.0	34
1051	17220.0	12300.0	61
1174	14760.0	22140.0	85
1158	19680.0	17220.0	32
868	14760.0	22140.0	4
565	17220.0	12300.0	46
839	14760.0	22140.0	25
726	14760.0	24600.0	46
831	19680.0	17220.0	50
493	17220.0	12300.0	18
1184	19680.0	17220.0	22
393	7380.0	19680.0	40
868	14760.0	22140.0	12
451	19680.0	17220.0	60
119	4920.0	19680.0	10
1159	17220.0	12300.0	37
392	7380.0	19680.0	38
868	12300.0	19680.0	57
527	14760.0	27060.0	26
381	17220.0	12300.0	59
1046	7380.0	17220.0	45
1305	19680.0	17220.0	21
1223	14760.0	19680.0	86
908	12300.0	19680.0	45
696	14760.0	24600.0	33
1137	14760.0	27060.0	10
385	17220.0	12300.0	78
1237	14760.0	22140.0	15
1167	19680.0	12300.0	2
1079	19680.0	17220.0	47
1305	19680.0	17220.0	31
270	12300.0	19680.0	104
1137	14760.0	24600.0	56
980	14760.0	24600.0	51
222	9840.0	17220.0	62
1137	12300.0	19680.0	99
1012	14760.0	22140.0	62
11	12300.0	19680.0	48
11	14760.0	22140.0	12
1223	14760.0	24600.0	27
119	7380.0	19680.0	38
980	14760.0	22140.0	77
1137	14760.0	22140.0	66
524	7380.0	19680.0	28
1305	19680.0	19680.0	103
381	17220.0	12300.0	34
1237	14760.0	24600.0	61
383	17220.0	12300.0	49
1237	14760.0	22140.0	33
822	14760.0	22140.0	26
696	14760.0	24600.0	30
1063	17220.0	12300.0	41
420	7380.0	19680.0	19
1354	19680.0	17220.0	62
184	19680.0	17220.0	56
989	14760.0	22140.0	93
589	19680.0	17220.0	22
11	12300.0	17220.0	81
24	14760.0	22140.0	14
284	9840.0	12300.0	75
1051	17220.0	12300.0	59
1051	17220.0	12300.0	27
1184	19680.0	17220.0	92
831	19680.0	17220.0	27
1174	14760.0	27060.0	17
11	14760.0	22140.0	19
1243	12300.0	19680.0	49
1243	14760.0	22140.0	8
589	19680.0	17220.0	85
1305	19680.0	19680.0	91
222	7380.0	17220.0	60
1367	19680.0	17220.0	3
375	12300.0	17220.0	67
1079	19680.0	17220.0	36
726	14760.0	24600.0	37
119	4920.0	19680.0	7
284	7380.0	19680.0	52
1167	17220.0	12300.0	43
1367	19680.0	17220.0	33
726	14760.0	22140.0	70
989	14760.0	22140.0	74
1174	14760.0	24600.0	53
1158	19680.0	17220.0	109
270	14760.0	27060.0	15
36	14760.0	22140.0	94
1159	17220.0	12300.0	65
877	14760.0	22140.0	22
392	7380.0	19680.0	62
284	9840.0	19680.0	49
284	4920.0	19680.0	2
127	7380.0	19680.0	22
565	14760.0	12300.0	4
62	17220.0	17220.0	41
1354	19680.0	19680.0	113
392	4920.0	19680.0	24
1237	14760.0	22140.0	37
1063	17220.0	12300.0	14
389	12300.0	27060.0	1
1012	14760.0	22140.0	80
261	14760.0	24600.0	37
24	14760.0	22140.0	23
822	14760.0	22140.0	34
989	14760.0	22140.0	63
270	12300.0	19680.0	100
527	14760.0	27060.0	7
877	14760.0	22140.0	14
822	14760.0	22140.0	14
527	14760.0	24600.0	41
1232	17220.0	12300.0	29
1223	14760.0	22140.0	49
673	19680.0	17220.0	48
1223	14760.0	24600.0	42
822	9840.0	19680.0	72
375	12300.0	14760.0	87
1051	17220.0	12300.0	18
908	9840.0	17220.0	79
34	14760.0	22140.0	9
726	14760.0	27060.0	3
1159	17220.0	12300.0	17
589	19680.0	17220.0	36
284	7380.0	19680.0	27
877	14760.0	24600.0	59
1137	12300.0	19680.0	95
1137	14760.0	24600.0	40
1137	12300.0	27060.0	2
527	14760.0	22140.0	64
1046	7380.0	19680.0	26
673	19680.0	17220.0	77
1167	17220.0	12300.0	36
389	14760.0	24600.0	37
553	9840.0	19680.0	71
1223	14760.0	27060.0	1
1305	19680.0	17220.0	6
696	14760.0	22140.0	64
333	19680.0	17220.0	27
375	14760.0	22140.0	28
1012	14760.0	27060.0	10
1012	14760.0	19680.0	88
393	7380.0	19680.0	36
393	9840.0	19680.0	47
385	19680.0	17220.0	3
119	7380.0	19680.0	30
1016	19680.0	17220.0	4
1184	19680.0	17220.0	90
493	17220.0	12300.0	50
383	17220.0	12300.0	54
1174	14760.0	27060.0	10
440	14760.0	14760.0	5
527	14760.0	19680.0	73
1223	14760.0	24600.0	41
527	12300.0	19680.0	85
375	14760.0	22140.0	4
1184	19680.0	17220.0	6
372	9840.0	19680.0	57
1159	14760.0	14760.0	3
372	12300.0	19680.0	71
383	17220.0	12300.0	32
1354	19680.0	17220.0	81
1051	17220.0	12300.0	48
589	19680.0	17220.0	31
822	7380.0	19680.0	89
839	14760.0	22140.0	22
393	9840.0	19680.0	52
1137	12300.0	19680.0	98
726	14760.0	22140.0	82
381	19680.0	12300.0	5
1232	17220.0	12300.0	30
1167	17220.0	12300.0	54
1137	12300.0	19680.0	101
222	4920.0	19680.0	21
1174	14760.0	22140.0	84
184	19680.0	17220.0	77
392	4920.0	19680.0	5
34	9840.0	19680.0	65
284	4920.0	19680.0	18
1237	14760.0	22140.0	27
420	7380.0	19680.0	33
1174	14760.0	27060.0	29
34	14760.0	22140.0	3
385	19680.0	17220.0	37
375	14760.0	22140.0	16
1137	14760.0	22140.0	83
1367	19680.0	17220.0	68
1305	19680.0	17220.0	23
1354	19680.0	17220.0	87
381	17220.0	12300.0	15
868	12300.0	19680.0	50
696	14760.0	22140.0	72
696	14760.0	27060.0	20
1237	14760.0	24600.0	57
389	14760.0	27060.0	30
119	9840.0	19680.0	51
270	14760.0	24600.0	41
589	19680.0	19680.0	108
1174	14760.0	22140.0	75
393	7380.0	19680.0	17
673	19680.0	17220.0	92
381	17220.0	12300.0	42
1079	19680.0	19680.0	106
1012	14760.0	27060.0	34
726	14760.0	27060.0	4
1243	14760.0	22140.0	31
372	7380.0	17220.0	47
1046	9840.0	17220.0	67
261	14760.0	22140.0	71
989	14760.0	27060.0	9
696	14760.0	19680.0	83
127	7380.0	19680.0	43
877	14760.0	22140.0	26
261	14760.0	24600.0	63
381	17220.0	12300.0	24
673	19680.0	17220.0	26
1016	19680.0	17220.0	25
1046	9840.0	14760.0	70
1079	19680.0	17220.0	7
1354	19680.0	17220.0	40
589	19680.0	17220.0	81
908	14760.0	19680.0	38
383	17220.0	12300.0	29
1243	12300.0	19680.0	55
1079	19680.0	17220.0	26
24	14760.0	22140.0	17
1184	19680.0	17220.0	73
119	7380.0	19680.0	21
451	19680.0	17220.0	77
1016	19680.0	17220.0	24
36	12300.0	22140.0	66
1063	17220.0	12300.0	30
822	14760.0	22140.0	36
1002	12300.0	22140.0	58
451	19680.0	17220.0	66
673	19680.0	17220.0	46
270	14760.0	22140.0	54
726	14760.0	22140.0	93
261	14760.0	27060.0	27
261	14760.0	22140.0	64
908	14760.0	22140.0	21
553	14760.0	22140.0	26
524	7380.0	19680.0	45
1167	17220.0	12300.0	10
493	17220.0	14760.0	57
822	14760.0	22140.0	5
451	19680.0	17220.0	26
915	4920.0	19680.0	17
372	9840.0	17220.0	55
1159	17220.0	12300.0	43
381	17220.0	12300.0	19
980	17220.0	22140.0	87
1016	19680.0	17220.0	31
270	12300.0	27060.0	9
389	14760.0	22140.0	64
868	12300.0	19680.0	55
831	14760.0	19680.0	100
1002	7380.0	19680.0	82
1167	14760.0	14760.0	76
11	12300.0	19680.0	57
1184	19680.0	17220.0	48
908	7380.0	17220.0	87
36	9840.0	19680.0	56
908	12300.0	19680.0	70
1305	19680.0	17220.0	12
270	14760.0	22140.0	74
1367	19680.0	17220.0	32
989	14760.0	24600.0	45
333	19680.0	17220.0	32
877	14760.0	24600.0	57
696	14760.0	24600.0	32
333	19680.0	17220.0	21
1046	7380.0	19680.0	27
375	12300.0	17220.0	73
1158	19680.0	17220.0	2
589	19680.0	17220.0	51
1243	14760.0	22140.0	29
440	17220.0	14760.0	13
284	7380.0	19680.0	28
184	19680.0	17220.0	10
1137	14760.0	27060.0	15
1012	14760.0	24600.0	45
1051	17220.0	12300.0	49
1051	17220.0	12300.0	7
420	7380.0	19680.0	37
393	7380.0	19680.0	30
1079	19680.0	17220.0	22
284	9840.0	17220.0	57
980	14760.0	27060.0	19
589	19680.0	17220.0	28
389	14760.0	27060.0	23
62	19680.0	17220.0	21
1002	12300.0	22140.0	61
1051	17220.0	12300.0	35
1367	19680.0	17220.0	26
1174	14760.0	22140.0	58
11	12300.0	19680.0	58
1354	19680.0	17220.0	49
553	9840.0	19680.0	76
877	14760.0	22140.0	43
372	12300.0	19680.0	77
650	19680.0	17220.0	3
119	17220.0	22140.0	91
1016	19680.0	17220.0	26
1184	19680.0	17220.0	23
1002	12300.0	22140.0	60
1002	12300.0	19680.0	45
822	14760.0	22140.0	1
451	19680.0	17220.0	58
372	12300.0	19680.0	74
1354	19680.0	19680.0	120
1079	19680.0	17220.0	19
1167	17220.0	12300.0	11
1012	14760.0	24600.0	47
1158	19680.0	17220.0	30
1159	17220.0	12300.0	45
696	14760.0	24600.0	49
1237	14760.0	22140.0	4
1158	19680.0	17220.0	26
392	7380.0	19680.0	40
451	19680.0	17220.0	92
1063	17220.0	12300.0	18
392	7380.0	19680.0	30
1167	14760.0	14760.0	83
1367	19680.0	17220.0	7
493	17220.0	12300.0	38
1223	14760.0	24600.0	36
1367	19680.0	17220.0	16
1159	17220.0	12300.0	25
980	14760.0	24600.0	50
696	14760.0	22140.0	62
184	19680.0	17220.0	24
980	14760.0	24600.0	48
24	14760.0	22140.0	1
11	14760.0	19680.0	36
270	12300.0	27060.0	4
650	19680.0	17220.0	26
767	14760.0	22140.0	34
1016	19680.0	17220.0	64
989	14760.0	22140.0	91
24	14760.0	22140.0	30
11	12300.0	17220.0	79
11	12300.0	19680.0	51
589	19680.0	17220.0	64
184	19680.0	17220.0	46
589	19680.0	17220.0	37
24	14760.0	24600.0	43
127	7380.0	19680.0	31
908	12300.0	19680.0	41
1137	14760.0	22140.0	68
822	9840.0	19680.0	74
1367	19680.0	17220.0	14
392	7380.0	19680.0	51
1012	14760.0	24600.0	43
1237	14760.0	24600.0	63
696	14760.0	24600.0	53
24	14760.0	22140.0	4
36	4920.0	19680.0	17
1012	14760.0	27060.0	11
1167	17220.0	12300.0	68
381	17220.0	12300.0	61
24	14760.0	24600.0	51
440	17220.0	12300.0	38
989	14760.0	22140.0	88
589	19680.0	17220.0	61
726	14760.0	24600.0	47
1232	17220.0	12300.0	5
36	12300.0	22140.0	72
1184	19680.0	17220.0	101
908	14760.0	22140.0	12
261	14760.0	27060.0	26
1046	4920.0	19680.0	19
868	12300.0	19680.0	39
767	12300.0	19680.0	47
119	12300.0	22140.0	69
726	14760.0	27060.0	8
565	14760.0	12300.0	3
868	9840.0	19680.0	58
385	19680.0	17220.0	32
868	12300.0	19680.0	48
11	14760.0	19680.0	39
451	19680.0	17220.0	96
1051	17220.0	12300.0	60
1159	17220.0	12300.0	54
62	19680.0	17220.0	2
1046	7380.0	17220.0	57
589	19680.0	17220.0	80
1174	14760.0	27060.0	12
868	14760.0	22140.0	10
375	12300.0	14760.0	84
375	12300.0	14760.0	92
420	7380.0	19680.0	34
333	19680.0	17220.0	17
1354	19680.0	17220.0	15
589	19680.0	17220.0	115
524	4920.0	19680.0	2
119	4920.0	19680.0	13
393	7380.0	19680.0	34
726	14760.0	27060.0	22
1167	17220.0	12300.0	42
1016	19680.0	17220.0	20
589	19680.0	17220.0	95
119	9840.0	19680.0	55
451	19680.0	17220.0	42
451	19680.0	17220.0	64
36	4920.0	19680.0	13
127	9840.0	19680.0	47
1167	17220.0	12300.0	53
553	12300.0	22140.0	64
261	14760.0	24600.0	34
493	17220.0	12300.0	44
1079	19680.0	17220.0	13
696	14760.0	22140.0	69
908	14760.0	19680.0	35
1051	17220.0	12300.0	40
372	7380.0	19680.0	40
1184	19680.0	17220.0	31
385	19680.0	17220.0	39
980	14760.0	27060.0	25
392	4920.0	19680.0	4
1002	14760.0	22140.0	10
119	17220.0	22140.0	93
822	12300.0	19680.0	51
333	19680.0	17220.0	10
767	12300.0	22140.0	54
1158	19680.0	19680.0	102
1002	7380.0	19680.0	89
119	9840.0	19680.0	58
696	14760.0	22140.0	71
62	19680.0	17220.0	9
385	19680.0	17220.0	23
1167	14760.0	14760.0	81
24	14760.0	24600.0	61
36	4920.0	19680.0	14
62	19680.0	17220.0	1
1167	14760.0	14760.0	79
989	14760.0	24600.0	48
1158	19680.0	19680.0	81
493	17220.0	12300.0	2
726	14760.0	24600.0	36
1016	19680.0	17220.0	51
650	19680.0	17220.0	49
1051	17220.0	12300.0	54
1159	17220.0	12300.0	67
270	14760.0	27060.0	18
36	9840.0	19680.0	55
1184	19680.0	17220.0	108
589	19680.0	17220.0	83
1367	19680.0	17220.0	18
877	14760.0	22140.0	34
908	12300.0	19680.0	43
261	14760.0	27060.0	11
270	14760.0	22140.0	67
1237	14760.0	22140.0	3
1184	19680.0	17220.0	104
831	19680.0	17220.0	31
333	19680.0	17220.0	107
1367	19680.0	17220.0	10
1223	14760.0	27060.0	4
1046	9840.0	12300.0	84
383	17220.0	12300.0	9
767	14760.0	22140.0	5
1237	14760.0	22140.0	24
383	17220.0	12300.0	12
1046	9840.0	14760.0	72
868	14760.0	22140.0	14
1232	17220.0	12300.0	41
527	14760.0	24600.0	35
1002	14760.0	22140.0	16
392	7380.0	19680.0	25
440	17220.0	12300.0	24
1137	14760.0	24600.0	37
839	12300.0	19680.0	37
1354	19680.0	17220.0	52
1367	19680.0	17220.0	37
831	19680.0	17220.0	37
767	14760.0	22140.0	29
270	12300.0	27060.0	2
184	19680.0	17220.0	64
726	14760.0	24600.0	38
1354	19680.0	17220.0	89
392	7380.0	19680.0	42
553	14760.0	22140.0	17
383	17220.0	12300.0	27
392	4920.0	19680.0	14
184	19680.0	17220.0	7
696	14760.0	27060.0	22
24	14760.0	22140.0	24
1137	14760.0	27060.0	24
184	19680.0	17220.0	78
1079	19680.0	17220.0	8
1223	14760.0	27060.0	16
1305	19680.0	19680.0	77
1223	14760.0	27060.0	18
284	9840.0	19680.0	51
553	12300.0	19680.0	52
989	14760.0	27060.0	13
1367	19680.0	17220.0	17
284	7380.0	19680.0	39
451	19680.0	17220.0	10
589	19680.0	17220.0	79
184	19680.0	17220.0	61
1223	14760.0	22140.0	57
1305	19680.0	19680.0	83
11	12300.0	19680.0	53
11	12300.0	17220.0	74
1243	14760.0	22140.0	24
589	19680.0	19680.0	110
1159	17220.0	14760.0	10
34	14760.0	22140.0	32
270	14760.0	22140.0	65
184	19680.0	17220.0	48
553	14760.0	22140.0	12
767	14760.0	22140.0	14
375	12300.0	19680.0	53
822	12300.0	19680.0	48
1079	19680.0	19680.0	103
980	14760.0	27060.0	26
767	12300.0	19680.0	48
1002	12300.0	22140.0	56
1046	7380.0	19680.0	39
261	14760.0	24600.0	51
915	7380.0	19680.0	46
1305	19680.0	19680.0	94
1079	19680.0	17220.0	20
34	14760.0	22140.0	19
877	14760.0	24600.0	52
493	17220.0	12300.0	47
589	19680.0	17220.0	97
1167	14760.0	14760.0	84
767	12300.0	19680.0	50
1158	19680.0	19680.0	89
119	7380.0	19680.0	35
553	12300.0	19680.0	43
524	7380.0	19680.0	38
1184	19680.0	17220.0	41
839	12300.0	19680.0	44
381	17220.0	12300.0	33
11	12300.0	19680.0	43
908	14760.0	22140.0	23
989	14760.0	24600.0	41
527	12300.0	19680.0	90
589	19680.0	19680.0	109
1012	14760.0	22140.0	67
1002	14760.0	22140.0	1
1354	19680.0	19680.0	121
1158	19680.0	17220.0	9
62	19680.0	17220.0	11
1012	14760.0	22140.0	69
1002	14760.0	19680.0	35
524	7380.0	19680.0	24
822	9840.0	19680.0	76
877	14760.0	22140.0	27
119	14760.0	22140.0	78
1137	12300.0	19680.0	92
673	19680.0	17220.0	90
11	12300.0	14760.0	84
565	17220.0	12300.0	26
36	4920.0	19680.0	19
1063	17220.0	12300.0	21
1167	17220.0	12300.0	40
1063	17220.0	9840.0	10
877	14760.0	24600.0	68
527	14760.0	27060.0	24
222	7380.0	19680.0	27
696	14760.0	22140.0	61
127	9840.0	19680.0	45
383	17220.0	12300.0	65
24	14760.0	22140.0	37
1012	14760.0	27060.0	22
527	12300.0	19680.0	88
34	12300.0	19680.0	47
392	4920.0	19680.0	17
1137	14760.0	24600.0	50
1051	17220.0	12300.0	21
1354	19680.0	17220.0	27
1079	19680.0	19680.0	119
1002	14760.0	22140.0	27
1223	14760.0	22140.0	80
34	9840.0	22140.0	69
589	19680.0	17220.0	62
1051	17220.0	12300.0	45
1137	12300.0	27060.0	4
527	14760.0	22140.0	63
1046	7380.0	19680.0	43
385	17220.0	12300.0	79
650	19680.0	17220.0	55
1046	7380.0	17220.0	52
11	12300.0	19680.0	50
383	17220.0	12300.0	39
184	19680.0	17220.0	42
440	14760.0	14760.0	10
451	19680.0	17220.0	51
222	9840.0	17220.0	75
184	19680.0	17220.0	75
1002	12300.0	22140.0	53
1223	14760.0	27060.0	5
385	19680.0	17220.0	40
11	14760.0	22140.0	6
393	7380.0	19680.0	21
1237	14760.0	22140.0	7
1243	12300.0	19680.0	48
1243	14760.0	22140.0	15
119	4920.0	19680.0	4
877	14760.0	22140.0	6
1016	19680.0	17220.0	35
36	14760.0	22140.0	86
1184	19680.0	17220.0	55
261	14760.0	27060.0	25
385	19680.0	17220.0	50
1174	14760.0	22140.0	74
1354	19680.0	17220.0	91
767	12300.0	19680.0	40
1002	14760.0	22140.0	7
1305	19680.0	17220.0	32
333	19680.0	19680.0	99
565	17220.0	12300.0	25
1167	19680.0	12300.0	1
222	7380.0	19680.0	49
1223	14760.0	22140.0	58
372	7380.0	19680.0	26
62	17220.0	17220.0	47
36	7380.0	19680.0	21
1051	17220.0	12300.0	39
589	19680.0	17220.0	42
270	14760.0	27060.0	20
393	7380.0	19680.0	29
440	17220.0	12300.0	40
36	4920.0	19680.0	5
372	7380.0	19680.0	38
553	7380.0	19680.0	78
1051	17220.0	12300.0	26
1012	14760.0	22140.0	71
270	14760.0	22140.0	69
1079	19680.0	17220.0	35
451	19680.0	17220.0	53
493	17220.0	14760.0	56
389	14760.0	24600.0	38
1354	19680.0	17220.0	65
565	17220.0	12300.0	40
389	14760.0	22140.0	56
393	4920.0	19680.0	12
1079	19680.0	17220.0	55
980	14760.0	24600.0	47
34	9840.0	22140.0	74
822	14760.0	22140.0	24
440	14760.0	14760.0	2
553	9840.0	19680.0	68
493	17220.0	12300.0	13
767	12300.0	19680.0	44
696	14760.0	27060.0	12
673	19680.0	17220.0	83
375	14760.0	22140.0	17
1174	14760.0	27060.0	18
980	14760.0	29520.0	2
822	9840.0	19680.0	77
1354	19680.0	17220.0	63
673	19680.0	17220.0	59
565	14760.0	12300.0	7
1046	9840.0	14760.0	78
375	12300.0	17220.0	63
375	14760.0	22140.0	5
1184	19680.0	17220.0	97
673	19680.0	17220.0	30
1354	19680.0	17220.0	44
381	17220.0	12300.0	17
908	12300.0	19680.0	65
270	14760.0	22140.0	81
1063	17220.0	12300.0	19
372	7380.0	19680.0	28
696	14760.0	24600.0	52
393	4920.0	19680.0	10
1016	19680.0	17220.0	8
270	12300.0	19680.0	96
451	19680.0	17220.0	55
696	14760.0	27060.0	5
1046	4920.0	19680.0	2
1305	19680.0	17220.0	10
673	19680.0	17220.0	56
372	12300.0	19680.0	66
726	14760.0	27060.0	14
383	17220.0	12300.0	60
1046	7380.0	17220.0	46
222	7380.0	19680.0	26
553	12300.0	19680.0	47
375	12300.0	17220.0	61
1012	12300.0	27060.0	8
1232	17220.0	12300.0	22
36	7380.0	19680.0	41
673	19680.0	17220.0	101
1354	19680.0	17220.0	22
1167	17220.0	12300.0	65
1137	14760.0	27060.0	20
1367	19680.0	17220.0	9
381	17220.0	12300.0	39
383	17220.0	12300.0	58
1174	14760.0	24600.0	52
524	4920.0	19680.0	4
383	17220.0	12300.0	6
1243	14760.0	19680.0	35
383	17220.0	12300.0	67
1354	19680.0	17220.0	47
980	14760.0	27060.0	10
767	14760.0	19680.0	38
222	4920.0	19680.0	12
1137	14760.0	22140.0	58
381	17220.0	12300.0	25
34	12300.0	22140.0	60
383	17220.0	12300.0	45
767	12300.0	19680.0	42
1137	14760.0	24600.0	54
831	19680.0	17220.0	62
1051	17220.0	12300.0	52
1051	17220.0	12300.0	32
980	14760.0	22140.0	71
1016	19680.0	17220.0	58
553	14760.0	22140.0	23
868	14760.0	22140.0	8
553	14760.0	22140.0	32
1305	19680.0	17220.0	30
375	14760.0	22140.0	19
767	14760.0	22140.0	9
119	9840.0	19680.0	57
375	12300.0	17220.0	65
392	7380.0	19680.0	60
1305	19680.0	17220.0	8
333	19680.0	17220.0	23
1159	17220.0	14760.0	13
34	12300.0	19680.0	44
451	19680.0	17220.0	93
389	14760.0	22140.0	72
62	17220.0	17220.0	40
1046	9840.0	12300.0	80
831	19680.0	17220.0	66
868	14760.0	22140.0	16
1305	19680.0	19680.0	76
34	9840.0	22140.0	71
1016	19680.0	17220.0	61
36	14760.0	22140.0	96
1079	19680.0	19680.0	111
1167	19680.0	12300.0	3
553	7380.0	19680.0	85
284	7380.0	19680.0	45
1237	14760.0	22140.0	51
696	14760.0	24600.0	38
1137	14760.0	27060.0	34
839	14760.0	22140.0	4
553	12300.0	22140.0	63
270	12300.0	19680.0	98
527	14760.0	24600.0	47
440	17220.0	12300.0	53
1223	14760.0	19680.0	81
284	7380.0	19680.0	23
24	14760.0	22140.0	38
915	4920.0	19680.0	7
877	14760.0	24600.0	69
1167	17220.0	12300.0	21
1079	19680.0	19680.0	118
868	14760.0	22140.0	28
767	14760.0	22140.0	33
420	9840.0	19680.0	51
11	14760.0	22140.0	31
1051	17220.0	12300.0	1
527	14760.0	22140.0	69
127	4920.0	19680.0	4
877	14760.0	24600.0	67
839	9840.0	19680.0	60
11	14760.0	22140.0	8
24	14760.0	24600.0	44
333	19680.0	17220.0	11
1184	19680.0	17220.0	64
11	12300.0	17220.0	78
1046	9840.0	14760.0	71
1305	19680.0	17220.0	107
1174	14760.0	24600.0	57
375	12300.0	17220.0	68
527	14760.0	24600.0	30
673	19680.0	17220.0	27
908	14760.0	22140.0	27
696	14760.0	24600.0	37
553	9840.0	19680.0	73
980	14760.0	22140.0	79
451	19680.0	17220.0	57
726	14760.0	24600.0	66
527	14760.0	27060.0	1
980	14760.0	24600.0	38
1046	7380.0	17220.0	51
1002	7380.0	19680.0	87
553	14760.0	22140.0	3
1354	19680.0	17220.0	51
696	14760.0	24600.0	29
726	14760.0	24600.0	58
1002	14760.0	19680.0	38
440	14760.0	14760.0	9
565	17220.0	12300.0	38
1184	19680.0	17220.0	88
36	7380.0	19680.0	26
527	14760.0	27060.0	18
989	14760.0	24600.0	43
696	14760.0	24600.0	43
184	19680.0	17220.0	36
527	12300.0	19680.0	89
119	7380.0	19680.0	44
119	4920.0	19680.0	9
877	14760.0	22140.0	13
11	12300.0	14760.0	92
696	12300.0	19680.0	93
184	19680.0	17220.0	9
222	9840.0	17220.0	74
451	19680.0	17220.0	12
1167	17220.0	12300.0	24
565	17220.0	12300.0	29
385	19680.0	17220.0	55
1184	19680.0	17220.0	39
333	19680.0	17220.0	24
24	14760.0	24600.0	49
493	17220.0	12300.0	29
650	19680.0	17220.0	13
389	14760.0	27060.0	15
381	17220.0	12300.0	23
1016	19680.0	17220.0	14
822	14760.0	22140.0	10
184	19680.0	17220.0	39
673	19680.0	17220.0	18
1354	19680.0	19680.0	118
1137	14760.0	24600.0	53
839	9840.0	19680.0	59
1137	14760.0	24600.0	38
389	14760.0	22140.0	58
726	14760.0	22140.0	87
553	7380.0	19680.0	80
1174	14760.0	19680.0	98
34	14760.0	22140.0	6
270	14760.0	22140.0	56
11	14760.0	22140.0	17
589	19680.0	17220.0	35
420	7380.0	19680.0	28
915	4920.0	19680.0	8
284	4920.0	19680.0	10
392	7380.0	19680.0	28
1184	19680.0	17220.0	51
1223	14760.0	27060.0	24
1079	19680.0	19680.0	108
527	12300.0	19680.0	81
1079	19680.0	19680.0	101
1237	14760.0	22140.0	34
524	4920.0	19680.0	14
36	14760.0	22140.0	91
284	7380.0	19680.0	30
908	12300.0	19680.0	61
767	12300.0	22140.0	62
1223	14760.0	24600.0	29
553	7380.0	19680.0	81
673	19680.0	17220.0	37
1051	17220.0	12300.0	55
1046	4920.0	19680.0	15
589	19680.0	17220.0	17
1002	14760.0	22140.0	6
915	4920.0	19680.0	10
527	14760.0	22140.0	55
420	7380.0	19680.0	36
420	4920.0	19680.0	3
493	17220.0	12300.0	23
767	14760.0	22140.0	22
989	14760.0	22140.0	57
1243	14760.0	22140.0	9
980	14760.0	22140.0	58
36	7380.0	19680.0	35
1159	17220.0	12300.0	44
222	9840.0	17220.0	64
261	14760.0	24600.0	42
222	9840.0	17220.0	76
1184	19680.0	17220.0	36
553	12300.0	19680.0	49
127	7380.0	19680.0	35
385	19680.0	17220.0	36
375	12300.0	19680.0	51
650	19680.0	17220.0	42
34	12300.0	22140.0	53
270	14760.0	24600.0	50
1012	14760.0	27060.0	16
119	9840.0	19680.0	49
877	14760.0	24600.0	45
553	7380.0	19680.0	83
62	19680.0	17220.0	22
493	17220.0	12300.0	28
726	14760.0	24600.0	62
1232	17220.0	12300.0	62
333	19680.0	19680.0	77
127	4920.0	19680.0	6
1174	14760.0	24600.0	54
527	14760.0	27060.0	11
553	14760.0	22140.0	11
222	7380.0	19680.0	50
375	12300.0	19680.0	55
1223	14760.0	22140.0	51
980	14760.0	27060.0	28
1237	14760.0	22140.0	23
11	12300.0	17220.0	60
333	19680.0	17220.0	105
261	14760.0	24600.0	59
650	19680.0	17220.0	12
553	12300.0	22140.0	56
440	17220.0	14760.0	12
1051	17220.0	12300.0	28
767	14760.0	22140.0	10
822	12300.0	19680.0	49
385	19680.0	17220.0	41
1223	14760.0	24600.0	46
1223	14760.0	27060.0	15
451	19680.0	17220.0	39
1367	19680.0	17220.0	19
184	19680.0	17220.0	4
726	14760.0	24600.0	49
375	12300.0	17220.0	69
1159	17220.0	12300.0	20
980	14760.0	24600.0	44
1158	19680.0	17220.0	33
822	12300.0	19680.0	50
284	9840.0	12300.0	77
493	17220.0	12300.0	5
333	19680.0	19680.0	80
1237	14760.0	22140.0	52
261	14760.0	24600.0	39
1232	17220.0	12300.0	31
589	19680.0	17220.0	57
553	14760.0	19680.0	42
389	14760.0	22140.0	62
1046	7380.0	19680.0	38
34	12300.0	19680.0	42
184	19680.0	17220.0	57
868	14760.0	19680.0	32
372	7380.0	19680.0	37
127	4920.0	19680.0	5
915	9840.0	19680.0	53
284	4920.0	19680.0	8
565	17220.0	12300.0	22
270	14760.0	24600.0	44
381	17220.0	12300.0	51
527	14760.0	27060.0	13
372	4920.0	19680.0	14
381	17220.0	12300.0	32
726	14760.0	22140.0	94
989	14760.0	22140.0	60
589	19680.0	17220.0	89
261	14760.0	22140.0	65
36	7380.0	19680.0	29
1158	19680.0	17220.0	31
1367	19680.0	17220.0	41
451	19680.0	17220.0	32
389	14760.0	22140.0	66
1367	19680.0	17220.0	6
1159	17220.0	12300.0	49
1158	19680.0	19680.0	99
822	14760.0	19680.0	40
385	17220.0	12300.0	81
372	4920.0	19680.0	21
375	14760.0	22140.0	13
839	12300.0	19680.0	43
372	4920.0	19680.0	18
831	19680.0	17220.0	20
1051	17220.0	12300.0	42
383	17220.0	12300.0	22
527	14760.0	24600.0	49
375	14760.0	22140.0	6
270	14760.0	22140.0	55
1305	19680.0	17220.0	34
589	19680.0	17220.0	45
261	14760.0	22140.0	76
